Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,x,z,r
1.737,0.006181,-0.089248,0.003592,0.518868,-0.456315,-0.275836,1.193117,0.005501,-0.343726,0.077436,0.325966,-0.409418,-0.027580,0.345078,-0.139567,-0.157691,0.015031,-0.086695,0.220083,-0.012868,-0.055610,0.022796,-5.731015
1.754,-0.002869,-0.105652,0.010563,0.585208,-0.488129,-0.305275,1.279546,0.006305,-0.355193,0.086778,0.409430,-0.436087,-0.035842,0.358768,-0.162105,-0.164051,-0.008229,-0.099418,0.254639,-0.036008,-0.067642,0.031515,-8.424603
1.770,-0.010906,-0.125318,0.017799,0.634317,-0.504735,-0.324382,1.340404,0.007440,-0.362948,0.094248,0.475561,-0.448918,-0.043429,0.368856,-0.181532,-0.167865,-0.028386,-0.112648,0.291846,-0.060578,-0.072221,0.039845,-10.563900
1.787,-0.012564,-0.153605,0.027547,0.666845,-0.510454,-0.331131,1.386739,0.009266,-0.363230,0.102034,0.537425,-0.450275,-0.044334,0.378319,-0.186128,-0.169343,-0.042355,-0.122995,0.328807,-0.087581,-0.072795,0.050191,-11.949220
1.804,-0.012794,-0.173585,0.032519,0.674210,-0.510993,-0.332177,1.405899,0.011612,-0.363083,0.104440,0.580170,-0.450921,-0.044149,0.384488,-0.186273,-0.169773,-0.050125,-0.123190,0.344050,-0.096819,-0.073196,0.056493,-12.532700
1.820,-0.012898,-0.179638,0.034962,0.674212,-0.511320,-0.332714,1.407098,0.014036,-0.362786,0.105905,0.607002,-0.450532,-0.043621,0.387204,-0.186132,-0.170094,-0.055960,-0.123139,0.346753,-0.099854,-0.073448,0.059073,-12.809510
1.837,-0.013186,-0.184386,0.037576,0.674276,-0.511909,-0.333015,1.407040,0.017310,-0.362109,0.107973,0.628900,-0.448656,-0.042294,0.387413,-0.185406,-0.170367,-0.063268,-0.122671,0.349037,-0.103716,-0.073478,0.060187,-13.164870
1.854,-0.013592,-0.187543,0.039022,0.674359,-0.512576,-0.333338,1.406866,0.020357,-0.361255,0.110090,0.642580,-0.445722,-0.040287,0.385373,-0.184000,-0.170472,-0.069968,-0.121879,0.351210,-0.107276,-0.073559,0.061808,-13.495350
1.870,-0.014288,-0.190144,0.040909,0.674531,-0.513498,-0.333805,1.406435,0.022429,-0.359960,0.113070,0.655869,-0.440805,-0.036613,0.381062,-0.181054,-0.170418,-0.078423,-0.120574,0.354109,-0.111827,-0.073722,0.064915,-13.916380
1.887,-0.015094,-0.192713,0.042763,0.674888,-0.513693,-0.334278,1.405788,0.023739,-0.358605,0.116075,0.667940,-0.435704,-0.032274,0.376424,-0.177300,-0.170166,-0.086106,-0.120589,0.357138,-0.116263,-0.073916,0.068853,-14.311990
1.904,-0.016285,-0.196248,0.045254,0.675734,-0.513641,-0.334940,1.404610,0.024745,-0.356785,0.120118,0.680886,-0.429864,-0.025768,0.374047,-0.171372,-0.169559,-0.095572,-0.120892,0.361712,-0.122338,-0.074328,0.075224,-14.820280
1.921,-0.017525,-0.199894,0.047690,0.676990,-0.513492,-0.335614,1.403169,0.025091,-0.355649,0.124085,0.689151,-0.428856,-0.018860,0.373509,-0.164774,-0.168695,-0.103843,-0.121756,0.366960,-0.128489,-0.075017,0.082313,-15.299320
1.937,-0.019159,-0.204784,0.050308,0.679226,-0.513157,-0.336518,1.400933,0.025093,-0.355617,0.129155,0.697034,-0.428761,-0.009407,0.373750,-0.155315,-0.167229,-0.109686,-0.123926,0.374922,-0.136657,-0.076222,0.092184,-15.741420
1.954,-0.020633,-0.208068,0.051007,0.681722,-0.512768,-0.337338,1.398628,0.025094,-0.355552,0.131015,0.702073,-0.428479,-0.001165,0.374987,-0.146010,-0.165594,-0.114779,-0.126862,0.382984,-0.143339,-0.077480,0.101425,-15.976110
1.971,-0.021326,-0.208932,0.051486,0.685136,-0.512779,-0.337361,1.395568,0.025036,-0.355438,0.132249,0.705340,-0.427814,-0.000166,0.377843,-0.133547,-0.163291,-0.121356,-0.131645,0.393531,-0.147859,-0.079148,0.111375,-16.214140
1.987,-0.021713,-0.209752,0.051978,0.687488,-0.512826,-0.337471,1.392692,0.024844,-0.355307,0.133605,0.706040,-0.427002,-0.000022,0.381538,-0.121346,-0.161073,-0.127631,-0.137004,0.403240,-0.152127,-0.080694,0.117886,-16.441560
2.004,-0.022288,-0.210631,0.052632,0.687492,-0.513050,-0.337778,1.389377,0.024275,-0.355094,0.135643,0.707063,-0.425860,-0.000026,0.387136,-0.105374,-0.158349,-0.135600,-0.144567,0.409883,-0.157641,-0.081791,0.124975,-16.737950
2.021,-0.022898,-0.210645,0.052811,0.687491,-0.513487,-0.338245,1.387391,0.023323,-0.354837,0.137865,0.707686,-0.424770,-0.000029,0.392922,-0.090128,-0.157453,-0.142966,-0.152092,0.415601,-0.162895,-0.082322,0.131434,-17.020660
2.037,-0.023469,-0.210719,0.052914,0.687481,-0.514402,-0.339134,1.384968,0.021416,-0.354417,0.141067,0.707499,-0.423544,-0.000037,0.400532,-0.071154,-0.156266,-0.150489,-0.161924,0.422746,-0.169611,-0.083106,0.139517,-17.379000
2.054,-0.023518,-0.210866,0.052934,0.687449,-0.515824,-0.340442,1.382422,0.018479,-0.353824,0.144812,0.706805,-0.422553,-0.000048,0.405935,-0.056109,-0.154802,-0.156021,-0.171405,0.430365,-0.175812,-0.084133,0.148097,-17.683630
2.071,-0.023641,-0.211041,0.052793,0.687343,-0.517576,-0.341944,1.381017,0.014941,-0.353137,0.148410,0.705466,-0.421969,-0.000059,0.408720,-0.045414,-0.153203,-0.160384,-0.176923,0.437398,-0.178559,-0.085277,0.154957,-17.914450
2.088,-0.023844,-0.211120,0.052379,0.687075,-0.519890,-0.343781,1.379709,0.010409,-0.352290,0.150943,0.703035,-0.421730,-0.000070,0.410681,-0.034020,-0.151242,-0.165099,-0.182485,0.442856,-0.181180,-0.086706,0.161192,-18.100800
2.104,-0.024134,-0.211106,0.051381,0.686440,-0.523305,-0.346320,1.378124,0.003903,-0.351122,0.152677,0.698197,-0.422034,-0.000070,0.412577,-0.022642,-0.148526,-0.170985,-0.189511,0.448461,-0.184619,-0.088787,0.169009,-18.304360
2.121,-0.024393,-0.210946,0.049933,0.685505,-0.526854,-0.348779,1.377328,-0.002548,-0.350024,0.153059,0.691736,-0.422860,-0.000065,0.414366,-0.012667,-0.145860,-0.174422,-0.196014,0.453310,-0.188018,-0.091018,0.176269,-18.509650
2.138,-0.024615,-0.210602,0.047837,0.684182,-0.530929,-0.351417,1.376690,-0.009174,-0.349770,0.153436,0.682769,-0.424201,-0.000055,0.416385,-0.004239,-0.142976,-0.174531,-0.199839,0.455873,-0.191856,-0.093727,0.182918,-18.754720
2.154,-0.024786,-0.209876,0.044523,0.682071,-0.536243,-0.353630,1.376125,-0.013219,-0.349490,0.153703,0.668488,-0.426397,-0.000047,0.419511,0.005692,-0.141408,-0.174533,-0.203286,0.456393,-0.196900,-0.097479,0.189806,-19.105760
2.171,-0.024736,-0.208756,0.040871,0.679543,-0.541197,-0.355390,1.375960,-0.014940,-0.349212,0.153724,0.651721,-0.428929,-0.000039,0.423439,0.015087,-0.141396,-0.174533,-0.205794,0.456461,-0.202043,-0.101231,0.196119,-19.490910
2.188,-0.024486,-0.207245,0.036552,0.676418,-0.545384,-0.357289,1.376178,-0.016794,-0.348865,0.153716,0.630811,-0.431967,-0.000035,0.428448,0.025135,-0.141316,-0.174532,-0.207813,0.456532,-0.207913,-0.105305,0.202669,-19.961660
2.204,-0.023982,-0.206004,0.030749,0.672219,-0.549066,-0.358383,1.377040,-0.019133,-0.348387,0.153609,0.601289,-0.436013,-0.000037,0.435242,0.034828,-0.141092,-0.174532,-0.210569,0.456895,-0.215676,-0.109150,0.208314,-20.631480
2.221,-0.023481,-0.205343,0.026248,0.670973,-0.550643,-0.359042,1.378161,-0.019812,-0.347992,0.153386,0.577094,-0.438537,-0.000037,0.437005,0.041400,-0.140839,-0.174532,-0.212914,0.457529,-0.221839,-0.110662,0.212662,-21.192740
2.238,-0.023256,-0.204757,0.023409,0.671011,-0.553064,-0.359546,1.380312,-0.019810,-0.347476,0.152822,0.549506,-0.438606,-0.000040,0.437073,0.044649,-0.140392,-0.174532,-0.216546,0.458977,-0.227793,-0.111970,0.219116,-22.059250
2.255,-0.023276,-0.204897,0.020715,0.671170,-0.555487,-0.359803,1.382742,-0.019757,-0.347176,0.151981,0.530022,-0.438770,-0.000045,0.436337,0.047921,-0.140045,-0.174532,-0.219248,0.460952,-0.231833,-0.113292,0.223631,-22.686990
2.271,-0.023360,-0.206042,0.017942,0.671598,-0.558321,-0.359976,1.385746,-0.019463,-0.347185,0.150594,0.510255,-0.439064,-0.000052,0.434053,0.051793,-0.140068,-0.174532,-0.220105,0.463763,-0.235483,-0.114883,0.227814,-23.099580
2.288,-0.023513,-0.208196,0.016852,0.672293,-0.561083,-0.359977,1.388781,-0.018744,-0.347603,0.148744,0.492634,-0.439445,-0.000059,0.429997,0.055634,-0.140163,-0.174532,-0.221011,0.466881,-0.239185,-0.116511,0.231897,-23.491540
2.305,-0.023830,-0.212206,0.016489,0.673533,-0.564576,-0.359667,1.392680,-0.016990,-0.348692,0.145687,0.474226,-0.439791,-0.000063,0.421967,0.059296,-0.140453,-0.174491,-0.221881,0.471059,-0.244362,-0.118682,0.237272,-23.987900
2.321,-0.024291,-0.216913,0.016491,0.674969,-0.566954,-0.359008,1.394397,-0.014421,-0.350195,0.142241,0.458869,-0.439914,-0.000070,0.411780,0.059778,-0.140907,-0.174216,-0.221946,0.473048,-0.249660,-0.120721,0.242444,-24.403360
2.338,-0.025115,-0.223420,0.016592,0.676922,-0.569333,-0.357644,1.395948,-0.009912,-0.352597,0.137363,0.443314,-0.439761,-0.000100,0.396308,0.060209,-0.141716,-0.173278,-0.221952,0.473048,-0.256718,-0.122100,0.248924,-24.803460
2.355,-0.026184,-0.229734,0.016917,0.677818,-0.571520,-0.355800,1.397462,-0.004398,-0.355240,0.132325,0.431018,-0.439228,-0.000205,0.379651,0.060302,-0.142665,-0.171557,-0.221834,0.473052,-0.263753,-0.122697,0.255037,-25.042020
2.371,-0.027674,-0.231692,0.017640,0.678062,-0.573918,-0.353210,1.399230,0.002774,-0.358358,0.126503,0.420844,-0.438175,-0.000501,0.359933,0.059948,-0.143818,-0.168633,-0.221525,0.473047,-0.271732,-0.123136,0.261768,-25.240710
2.388,-0.029653,-0.232356,0.018991,0.678067,-0.576487,-0.349771,1.401235,0.011569,-0.361277,0.120142,0.409780,-0.436409,-0.001213,0.339369,0.058802,-0.144624,-0.164044,-0.220926,0.472953,-0.278605,-0.123565,0.267348,-25.358340
2.405,-0.032505,-0.232511,0.021576,0.677505,-0.579521,-0.344825,1.403698,0.023112,-0.361958,0.114843,0.396534,-0.433427,-0.002870,0.322685,0.056114,-0.145175,-0.156335,-0.219769,0.472617,-0.283096,-0.123606,0.273181,-25.383860
2.422,-0.035479,-0.232706,0.024829,0.676139,-0.582313,-0.339691,1.406011,0.033975,-0.362617,0.110835,0.387623,-0.429991,-0.005300,0.309395,0.052283,-0.145358,-0.147379,-0.218338,0.471959,-0.286600,-0.123650,0.278539,-25.388660
2.438,-0.038921,-0.232897,0.029115,0.673546,-0.585385,-0.333762,1.408612,0.043273,-0.362667,0.106577,0.380551,-0.425804,-0.008952,0.295491,0.046709,-0.145056,-0.136190,-0.216476,0.470805,-0.289279,-0.123655,0.284312,-25.393060
2.455,-0.043411,-0.233078,0.035421,0.668778,-0.589319,-0.325997,1.411591,0.049660,-0.362795,0.101316,0.372339,-0.420235,-0.014989,0.281032,0.037837,-0.143806,-0.120353,-0.213768,0.468751,-0.290698,-0.123612,0.291621,-25.380540
2.472,-0.047583,-0.233008,0.041847,0.662983,-0.593023,-0.318743,1.412737,0.054858,-0.363003,0.096812,0.364761,-0.416113,-0.021881,0.268200,0.028072,-0.141743,-0.104462,-0.211043,0.466267,-0.290904,-0.123518,0.298445,-25.334130
2.488,-0.050932,-0.232555,0.050291,0.654197,-0.596996,-0.311944,1.414403,0.059531,-0.363283,0.092883,0.355161,-0.415940,-0.032022,0.252193,0.014205,-0.137889,-0.083627,-0.207477,0.462495,-0.291295,-0.123284,0.307019,-25.208510
2.505,-0.053312,-0.231741,0.056608,0.645289,-0.599043,-0.308415,1.416065,0.063118,-0.363365,0.090771,0.346275,-0.415913,-0.042403,0.240272,0.000551,-0.133158,-0.066851,-0.205031,0.458584,-0.291791,-0.122941,0.314398,-25.016410
2.522,-0.055468,-0.230139,0.059562,0.633668,-0.601247,-0.303932,1.418353,0.066059,-0.363348,0.088046,0.335156,-0.415889,-0.056236,0.225338,-0.016986,-0.125849,-0.051385,-0.202552,0.453295,-0.292410,-0.122351,0.321310,-24.667950
2.538,-0.057513,-0.228215,0.062326,0.627029,-0.601465,-0.299704,1.420678,0.067486,-0.363121,0.085439,0.324898,-0.416080,-0.069266,0.211551,-0.030276,-0.118038,-0.038894,-0.202014,0.448294,-0.292556,-0.121656,0.327561,-24.246980
2.555,-0.060107,-0.225467,0.065814,0.625510,-0.601687,-0.294453,1.423734,0.068574,-0.362462,0.082150,0.312075,-0.416901,-0.082562,0.195021,-0.042915,-0.107408,-0.025920,-0.201590,0.443316,-0.292562,-0.120626,0.335164,-23.614240
2.572,-0.062494,-0.222824,0.069005,0.625355,-0.601739,-0.291022,1.426579,0.068654,-0.361434,0.079968,0.300036,-0.418460,-0.091719,0.182303,-0.052160,-0.097206,-0.015009,-0.200946,0.441098,-0.292375,-0.119554,0.341948,-22.954810
2.589,-0.065452,-0.221367,0.071272,0.624902,-0.601389,-0.288384,1.430131,0.068638,-0.359545,0.078230,0.284228,-0.421646,-0.101919,0.167323,-0.063620,-0.085501,-0.004251,-0.199727,0.438241,-0.291845,-0.118087,0.348589,-22.056790
2.605,-0.066933,-0.220793,0.071938,0.624379,-0.600488,-0.286801,1.433263,0.068548,-0.357308,0.076704,0.269143,-0.425690,-0.109728,0.155762,-0.072195,-0.078705,0.003192,-0.198234,0.435528,-0.291075,-0.116699,0.353966,-21.218820
2.622,-0.067014,-0.219847,0.071923,0.624118,-0.598282,-0.285614,1.437122,0.068055,-0.353903,0.074727,0.248805,-0.432041,-0.118623,0.142188,-0.081489,-0.073615,0.010062,-0.195882,0.431701,-0.289470,-0.114952,0.360798,-20.237410
2.639,-0.067269,-0.218718,0.071827,0.624223,-0.595058,-0.284447,1.440631,0.067025,-0.350343,0.072864,0.228496,-0.438803,-0.125061,0.131571,-0.088199,-0.070152,0.015075,-0.193324,0.427690,-0.287230,-0.113840,0.367236,-19.424920
2.655,-0.067833,-0.216958,0.071502,0.625210,-0.589303,-0.283014,1.442767,0.064761,-0.345629,0.071783,0.200942,-0.447934,-0.129803,0.121665,-0.094759,-0.067684,0.018917,-0.189748,0.422026,-0.283245,-0.112700,0.375459,-18.585540
2.672,-0.068215,-0.215138,0.070932,0.627294,-0.582651,-0.281972,1.442843,0.061761,-0.343646,0.071751,0.174600,-0.455161,-0.133009,0.114912,-0.097479,-0.067486,0.021936,-0.186355,0.416495,-0.278536,-0.111610,0.382841,-17.820330
2.689,-0.068588,-0.212614,0.069731,0.631828,-0.572667,-0.281283,1.443153,0.056762,-0.342370,0.071594,0.139908,-0.458128,-0.137109,0.109613,-0.099617,-0.067160,0.026051,-0.182048,0.409156,-0.271130,-0.110116,0.391280,-16.835870
2.705,-0.068903,-0.210227,0.068197,0.637886,-0.562428,-0.281397,1.443745,0.051264,-0.340899,0.071385,0.111694,-0.460912,-0.140245,0.104629,-0.101922,-0.066985,0.030170,-0.178715,0.402317,-0.263246,-0.108596,0.397368,-15.920260
2.722,-0.069139,-0.207893,0.065796,0.647505,-0.549142,-0.282678,1.444856,0.043718,-0.338536,0.071173,0.079622,-0.464405,-0.141102,0.098416,-0.105024,-0.067228,0.035514,-0.175986,0.395639,-0.252654,-0.106530,0.404727,-14.905920
2.739,-0.069071,-0.207720,0.062711,0.659911,-0.537754,-0.285515,1.446425,0.035133,-0.335253,0.071081,0.047296,-0.466701,-0.141216,0.094066,-0.105056,-0.068471,0.041408,-0.172986,0.391275,-0.240776,-0.104082,0.412173,-14.084170
2.756,-0.068631,-0.207164,0.059590,0.672249,-0.531173,-0.289294,1.448021,0.028933,-0.331694,0.071035,0.020038,-0.467610,-0.141379,0.091653,-0.105054,-0.070720,0.046701,-0.170138,0.387089,-0.232585,-0.101723,0.417137,-13.316260
2.772,-0.067560,-0.205806,0.055496,0.687171,-0.526327,-0.295331,1.449188,0.023881,-0.326668,0.071082,-0.010828,-0.468587,-0.141458,0.089932,-0.104704,-0.075146,0.050122,-0.166385,0.381507,-0.225759,-0.098684,0.423367,-12.329720
2.789,-0.066036,-0.203900,0.051747,0.695280,-0.521841,-0.301866,1.449151,0.020657,-0.321755,0.071238,-0.037312,-0.468580,-0.141181,0.088764,-0.103734,-0.080694,0.052952,-0.162777,0.376063,-0.220294,-0.095919,0.429125,-11.406510
2.806,-0.064008,-0.201324,0.050877,0.700715,-0.517988,-0.309397,1.449061,0.018582,-0.316413,0.071545,-0.060316,-0.468509,-0.140370,0.088676,-0.101840,-0.087841,0.056310,-0.158804,0.370106,-0.214713,-0.094131,0.435271,-10.579050
2.822,-0.061218,-0.197626,0.050597,0.705742,-0.514288,-0.318885,1.449025,0.015869,-0.310542,0.072063,-0.086692,-0.468379,-0.138530,0.088004,-0.098254,-0.097941,0.060954,-0.153785,0.362792,-0.211293,-0.091953,0.442858,-9.739257
2.839,-0.058024,-0.193261,0.049803,0.710366,-0.510316,-0.324486,1.448959,0.012579,-0.307720,0.072725,-0.113593,-0.467926,-0.135341,0.086889,-0.092776,-0.109442,0.066304,-0.148483,0.356507,-0.207213,-0.090766,0.449506,-8.833213
2.856,-0.057936,-0.189144,0.048494,0.714620,-0.508087,-0.324639,1.448828,0.009327,-0.305143,0.073022,-0.133793,-0.467192,-0.131351,0.085906,-0.086362,-0.118764,0.071624,-0.144963,0.354755,-0.202964,-0.089810,0.454733,-7.991176
2.872,-0.057580,-0.188379,0.046035,0.719889,-0.506065,-0.325463,1.448637,0.005976,-0.301896,0.073248,-0.158271,-0.465803,-0.125053,0.085574,-0.076755,-0.124055,0.078622,-0.140905,0.352124,-0.197170,-0.088578,0.461235,-7.199585
2.889,-0.057063,-0.188340,0.043046,0.724685,-0.505070,-0.327053,1.448528,0.003754,-0.298880,0.073319,-0.179520,-0.464093,-0.118184,0.085218,-0.066761,-0.127741,0.083840,-0.138132,0.349262,-0.191732,-0.087427,0.467191,-6.572606
2.906,-0.056322,-0.188189,0.039307,0.729285,-0.503966,-0.329725,1.448474,0.001359,-0.295963,0.073216,-0.200443,-0.461894,-0.110252,0.084923,-0.055660,-0.131598,0.087860,-0.135739,0.345855,-0.189488,-0.087229,0.472993,-5.916854
2.923,-0.055261,-0.187930,0.034075,0.733190,-0.502580,-0.334327,1.448498,-0.001600,-0.293913,0.072821,-0.222466,-0.458723,-0.099840,0.084776,-0.041651,-0.136308,0.090756,-0.133667,0.341345,-0.187861,-0.087173,0.478270,-5.235452
2.939,-0.054275,-0.187740,0.028948,0.736833,-0.502385,-0.339568,1.448606,-0.002665,-0.292816,0.072212,-0.240027,-0.455521,-0.090852,0.084969,-0.033154,-0.138859,0.092468,-0.133589,0.339269,-0.187092,-0.087065,0.483169,-4.760683
2.956,-0.053322,-0.187793,0.023236,0.741406,-0.502425,-0.346715,1.448898,-0.003859,-0.291313,0.071185,-0.258655,-0.451477,-0.082727,0.085444,-0.024395,-0.141010,0.094756,-0.133348,0.339210,-0.186049,-0.086869,0.489329,-4.341430
2.973,-0.052794,-0.188238,0.020504,0.745619,-0.502470,-0.353047,1.449323,-0.005002,-0.289817,0.070024,-0.274047,-0.449298,-0.076752,0.086016,-0.017733,-0.143085,0.096900,-0.133040,0.339227,-0.185014,-0.086661,0.495051,-3.951660
2.989,-0.052670,-0.189438,0.017701,0.750902,-0.502586,-0.356137,1.450045,-0.006515,-0.287871,0.068378,-0.291102,-0.447647,-0.069816,0.086824,-0.010829,-0.145911,0.098425,-0.132659,0.339481,-0.183621,-0.086591,0.502364,-3.452929
3.006,-0.053044,-0.191490,0.014766,0.756491,-0.502787,-0.359337,1.450941,-0.008164,-0.287293,0.066512,-0.308729,-0.445736,-0.064788,0.087946,-0.003377,-0.149261,0.098443,-0.132547,0.340239,-0.181918,-0.086624,0.510324,-2.905234
3.023,-0.053807,-0.194008,0.013015,0.759643,-0.503120,-0.361696,1.451762,-0.009174,-0.287223,0.065956,-0.323583,-0.443876,-0.060200,0.089166,0.003424,-0.152562,0.098644,-0.132836,0.341463,-0.180100,-0.086707,0.517610,-2.425754
3.039,-0.055245,-0.197831,0.011487,0.762098,-0.503836,-0.362762,1.452602,-0.009769,-0.287068,0.065886,-0.337748,-0.441510,-0.054512,0.089547,0.009676,-0.156958,0.099145,-0.133803,0.343734,-0.177572,-0.086802,0.526660,-2.037517
3.056,-0.056903,-0.201798,0.010666,0.764267,-0.504793,-0.362933,1.452979,-0.010367,-0.286863,0.065761,-0.347687,-0.440351,-0.050816,0.089513,0.013530,-0.161166,0.099789,-0.135390,0.346651,-0.175132,-0.086770,0.533341,-1.762061
3.073,-0.058756,-0.207150,0.009637,0.767001,-0.506341,-0.363281,1.453094,-0.011214,-0.286895,0.065510,-0.360059,-0.438835,-0.046574,0.089109,0.018350,-0.166639,0.100275,-0.138792,0.351917,-0.171881,-0.086582,0.540795,-1.417257
3.090,-0.058932,-0.212213,0.008618,0.769717,-0.508047,-0.363842,1.453023,-0.011996,-0.287087,0.065124,-0.371418,-0.437307,-0.043302,0.088478,0.022825,-0.171780,0.100285,-0.143507,0.358486,-0.168472,-0.086302,0.547767,-1.079170
3.106,-0.058858,-0.214677,0.007236,0.773340,-0.510455,-0.364873,1.452783,-0.012772,-0.287648,0.064410,-0.380724,-0.435256,-0.042001,0.087434,0.026571,-0.176392,0.100377,-0.151063,0.368379,-0.163517,-0.085837,0.556489,-0.621751
3.123,-0.058663,-0.214929,0.005934,0.774191,-0.512916,-0.366021,1.452411,-0.013165,-0.288480,0.063567,-0.388279,-0.433328,-0.041050,0.086077,0.027844,-0.179956,0.100527,-0.159049,0.378288,-0.158421,-0.085305,0.564450,-0.180081
3.140,-0.058175,-0.214968,0.004249,0.774555,-0.516314,-0.367648,1.451771,-0.012962,-0.289966,0.062270,-0.398017,-0.430802,-0.039827,0.083875,0.029579,-0.182944,0.100644,-0.169856,0.388805,-0.151166,-0.084509,0.574367,0.409520
3.156,-0.057527,-0.214630,0.003539,0.774645,-0.519656,-0.368913,1.451019,-0.011961,-0.291711,0.060889,-0.407183,-0.428830,-0.039490,0.081328,0.031287,-0.184722,0.100775,-0.179411,0.392176,-0.143844,-0.083647,0.583350,0.973764
3.173,-0.056474,-0.213390,0.002772,0.774141,-0.524006,-0.368945,1.449911,-0.009451,-0.294324,0.058924,-0.418832,-0.428190,-0.039513,0.077489,0.033465,-0.185332,0.100876,-0.184291,0.392415,-0.134046,-0.082448,0.592968,1.697682
3.190,-0.055306,-0.211087,0.001912,0.772694,-0.528192,-0.369111,1.448844,-0.005846,-0.297035,0.056885,-0.429714,-0.427476,-0.039632,0.073351,0.034512,-0.185385,0.100879,-0.187914,0.392386,-0.124386,-0.081314,0.600863,2.386383
3.206,-0.053722,-0.206543,0.000623,0.769317,-0.533597,-0.369568,1.447651,0.000235,-0.300190,0.054157,-0.440393,-0.426393,-0.040081,0.067622,0.035272,-0.185338,0.100831,-0.192572,0.392166,-0.111503,-0.079886,0.610680,3.278774
3.223,-0.052842,-0.201017,-0.000665,0.764823,-0.538566,-0.370185,1.446731,0.007117,-0.300975,0.051560,-0.446745,-0.425308,-0.040887,0.062021,0.035978,-0.184992,0.100842,-0.197079,0.392042,-0.099129,-0.078534,0.619582,4.123005
3.240,-0.052828,-0.192778,-0.001798,0.757713,-0.543202,-0.371192,1.445822,0.017037,-0.301176,0.048536,-0.452724,-0.425122,-0.042466,0.054779,0.036909,-0.183740,0.101018,-0.203198,0.392339,-0.083244,-0.076717,0.630168,5.205150
3.257,-0.052783,-0.184472,-0.001738,0.750188,-0.545612,-0.372305,1.445196,0.026958,-0.301404,0.047441,-0.456383,-0.425174,-0.044432,0.048069,0.037871,-0.181522,0.101405,-0.209343,0.393285,-0.068548,-0.074870,0.637845,6.216088
3.273,-0.052684,-0.175020,-0.001508,0.740259,-0.547300,-0.373867,1.444644,0.039625,-0.301721,0.046063,-0.459501,-0.425394,-0.047436,0.041128,0.039294,-0.177102,0.102211,-0.217558,0.395479,-0.053603,-0.072277,0.647270,7.399601
3.290,-0.052554,-0.171888,-0.001051,0.733400,-0.547397,-0.375374,1.444264,0.045717,-0.301798,0.045240,-0.460221,-0.425884,-0.050581,0.036323,0.040842,-0.171332,0.103239,-0.225434,0.398449,-0.042723,-0.069596,0.655332,8.353814
