Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,Vx,Vz,Vr
1.754,0.000625,-0.002561,0.002265,0.062467,-0.261710,-0.066095,0.276371,-0.013569,-0.036002,-0.023902,-0.001815,-0.167929,-0.030803,0.228313,-0.028348,-0.038083,0.024352,-0.003317,0.000937,0.015685,-0.002251,-0.000322,-0.200059
1.770,0.000635,-0.002555,0.002446,0.062479,-0.261978,-0.066099,0.276200,-0.013476,-0.036151,-0.023890,-0.001777,-0.167674,-0.030788,0.228148,-0.028301,-0.037285,0.024203,-0.003318,0.000965,0.015549,-0.002524,-0.000281,-0.222987
1.787,0.000674,-0.002559,0.002878,0.062531,-0.261978,-0.066129,0.275774,-0.013255,-0.036492,-0.023837,-0.001658,-0.167501,-0.030697,0.227763,-0.028127,-0.035465,0.023809,-0.003321,0.001034,0.015221,-0.002998,-0.000202,-0.261132
1.804,0.000716,-0.002575,0.003183,0.062590,-0.261984,-0.066158,0.275459,-0.013095,-0.036727,-0.023780,-0.001554,-0.167494,-0.030594,0.227492,-0.027959,-0.034214,0.023499,-0.003323,0.001084,0.014981,-0.003364,-0.000057,-0.303181
1.820,0.000757,-0.002595,0.003404,0.062648,-0.261994,-0.066183,0.275216,-0.012973,-0.036897,-0.023724,-0.001461,-0.167482,-0.030489,0.227291,-0.027803,-0.033312,0.023248,-0.003325,0.001120,0.014799,-0.003503,0.000024,-0.329122
1.837,0.000812,-0.002624,0.003527,0.062727,-0.262011,-0.066214,0.274924,-0.012827,-0.036897,-0.023648,-0.001341,-0.167463,-0.030346,0.227055,-0.027597,-0.032927,0.022938,-0.003327,0.001163,0.014582,-0.003614,0.000133,-0.349117
1.854,0.000812,-0.002624,0.003527,0.062727,-0.262011,-0.066214,0.274924,-0.012827,-0.036897,-0.023648,-0.001341,-0.167463,-0.030346,0.227055,-0.027597,-0.032927,0.022938,-0.003327,0.001163,0.014582,-0.003614,0.000133,-0.349117
1.870,0.000851,-0.002646,0.003604,0.062784,-0.262025,-0.066235,0.274737,-0.012734,-0.036898,-0.023594,-0.001259,-0.167448,-0.030243,0.226906,-0.027454,-0.032686,0.022734,-0.003328,0.001190,0.014443,-0.003680,0.000238,-0.364833
1.887,0.000851,-0.002646,0.003604,0.062784,-0.262025,-0.066235,0.274737,-0.012734,-0.036898,-0.023594,-0.001259,-0.167448,-0.030243,0.226906,-0.027454,-0.032686,0.022734,-0.003328,0.001190,0.014443,-0.003680,0.000238,-0.364833
1.904,0.001031,-0.002754,0.003650,0.063046,-0.262103,-0.066324,0.273941,-0.012339,-0.036902,-0.023346,-0.000892,-0.167364,-0.029763,0.226718,-0.026799,-0.031648,0.021850,-0.003331,0.001190,0.013859,-0.000955,0.000324,-0.383096
1.921,0.001031,-0.002754,0.003650,0.063046,-0.262103,-0.066324,0.273941,-0.012339,-0.036902,-0.023346,-0.000892,-0.167364,-0.029763,0.226718,-0.026799,-0.031648,0.021850,-0.003331,0.001190,0.013859,-0.000955,0.000324,-0.383096
1.937,0.001464,-0.003028,0.003733,0.063689,-0.262303,-0.066310,0.272845,-0.011482,-0.036928,-0.022756,-0.000047,-0.167108,-0.028583,0.226257,-0.025242,-0.029229,0.019924,-0.003320,0.001198,0.013607,0.000000,0.000147,-0.442181
1.954,0.001528,-0.003069,0.003745,0.063789,-0.262332,-0.066303,0.272770,-0.011360,-0.036935,-0.022668,0.000076,-0.167062,-0.028398,0.226185,-0.025005,-0.028861,0.019656,-0.003315,0.001201,0.013569,0.000060,0.000200,-0.468573
1.971,0.001725,-0.003199,0.003777,0.064108,-0.262328,-0.066262,0.272537,-0.010997,-0.036977,-0.022396,0.000446,-0.166895,-0.027809,0.225943,-0.024271,-0.027683,0.019179,-0.003290,0.001214,0.013444,0.000316,0.000416,-0.530453
1.987,0.001874,-0.003297,0.003796,0.064367,-0.262312,-0.066207,0.272345,-0.010716,-0.037018,-0.022189,0.000728,-0.166760,-0.027349,0.225733,-0.023712,-0.026722,0.018922,-0.003265,0.001218,0.013340,0.000778,0.000560,-0.622303
2.004,0.001966,-0.003358,0.003804,0.064537,-0.262294,-0.066160,0.272216,-0.010537,-0.037048,-0.022059,0.000905,-0.166673,-0.027054,0.225586,-0.023360,-0.026087,0.018764,-0.003245,0.001223,0.013268,0.001012,0.000093,-0.667615
2.021,0.002118,-0.003457,0.003814,0.064827,-0.262258,-0.066068,0.271994,-0.010236,-0.037101,-0.021843,0.001196,-0.166530,-0.026565,0.225328,-0.022781,-0.025003,0.018508,-0.003209,0.001233,0.013144,0.001266,0.000133,-0.708860
2.037,0.002118,-0.003457,0.003814,0.064827,-0.262258,-0.066068,0.271994,-0.010236,-0.037101,-0.021843,0.001196,-0.166530,-0.026565,0.225328,-0.022781,-0.025003,0.018508,-0.003209,0.001233,0.013144,0.001266,0.000133,-0.708860
2.054,0.002210,-0.003516,0.003817,0.065008,-0.262232,-0.066002,0.271854,-0.010049,-0.037136,-0.021711,0.001373,-0.166441,-0.026266,0.225162,-0.022432,-0.024327,0.018354,-0.003186,0.001241,0.013065,0.001566,0.000247,-0.757323
2.071,0.002210,-0.003516,0.003817,0.065008,-0.262232,-0.066002,0.271854,-0.010049,-0.037136,-0.021711,0.001373,-0.166441,-0.026266,0.225162,-0.022432,-0.024327,0.018354,-0.003186,0.001241,0.013065,0.001566,0.000247,-0.757323
2.088,0.002221,-0.003685,0.003806,0.066480,-0.261932,-0.065345,0.270653,-0.008496,-0.037473,-0.020666,0.002320,-0.166436,-0.024666,0.223729,-0.021080,-0.018806,0.017759,-0.002979,0.001315,0.012394,0.002330,0.000212,-0.860531
2.104,0.002242,-0.003748,0.003784,0.066961,-0.261791,-0.065056,0.270239,-0.007942,-0.037620,-0.020333,0.002489,-0.166424,-0.024376,0.223226,-0.021048,-0.017012,0.017747,-0.002907,0.001346,0.012161,0.003271,0.000267,-0.913592
2.121,0.002261,-0.003784,0.003765,0.067196,-0.261701,-0.064879,0.270026,-0.007643,-0.037713,-0.020172,0.002578,-0.166414,-0.024223,0.222963,-0.021009,-0.016138,0.017734,-0.002869,0.001364,0.012040,0.003749,0.000233,-0.936360
2.138,0.002328,-0.003888,0.003701,0.067477,-0.261429,-0.064351,0.269469,-0.006823,-0.037993,-0.020169,0.002813,-0.166387,-0.023807,0.222274,-0.020857,-0.015891,0.017683,-0.002772,0.001414,0.011723,0.004768,0.000064,-0.979349
2.154,0.002356,-0.003927,0.003674,0.067569,-0.261322,-0.064147,0.269280,-0.006528,-0.038106,-0.020163,0.002896,-0.166380,-0.023661,0.222043,-0.020782,-0.015790,0.017658,-0.002741,0.001432,0.011617,0.005320,-0.000001,-1.008556
2.171,0.002465,-0.004082,0.003564,0.067898,-0.260899,-0.063338,0.268600,-0.005411,-0.038572,-0.020116,0.003206,-0.166366,-0.023117,0.221218,-0.020448,-0.015368,0.017543,-0.002691,0.001503,0.011235,0.006375,-0.000154,-1.067172
2.188,0.002465,-0.004082,0.003564,0.067898,-0.260899,-0.063338,0.268600,-0.005411,-0.038572,-0.020116,0.003206,-0.166366,-0.023117,0.221218,-0.020448,-0.015368,0.017543,-0.002691,0.001503,0.011235,0.006375,-0.000154,-1.067172
2.204,0.002505,-0.004141,0.003522,0.068012,-0.260740,-0.063034,0.268362,-0.005005,-0.038752,-0.020091,0.003319,-0.166365,-0.022923,0.220933,-0.020313,-0.015201,0.017496,-0.002691,0.001529,0.011102,0.006818,-0.000232,-1.083387
2.221,0.002505,-0.004141,0.003522,0.068012,-0.260740,-0.063034,0.268362,-0.005005,-0.038752,-0.020091,0.003319,-0.166365,-0.022923,0.220933,-0.020313,-0.015201,0.017496,-0.002691,0.001529,0.011102,0.006818,-0.000232,-1.083387
2.238,0.002681,-0.004402,0.003331,0.068502,-0.260026,-0.061659,0.267858,-0.003206,-0.039567,-0.019961,0.003812,-0.166366,-0.022081,0.220437,-0.019679,-0.014423,0.017279,-0.002689,0.001642,0.010827,0.007257,-0.000280,0.000000
2.255,0.002681,-0.004402,0.003331,0.068502,-0.260026,-0.061659,0.267858,-0.003206,-0.039567,-0.019961,0.003812,-0.166366,-0.022081,0.220437,-0.019679,-0.014423,0.017279,-0.002689,0.001642,0.010827,0.007257,-0.000280,0.000000
2.271,0.002872,-0.004683,0.003129,0.068622,-0.259251,-0.060147,0.267310,-0.001267,-0.040462,-0.019799,0.004323,-0.166374,-0.021202,0.219905,-0.018970,-0.013559,0.017048,-0.002684,0.001759,0.010527,0.007615,-0.000294,-0.018734
2.288,0.003074,-0.004977,0.003084,0.068756,-0.258422,-0.058486,0.266718,0.000825,-0.041431,-0.019599,0.004410,-0.166400,-0.020289,0.219339,-0.018186,-0.012630,0.017048,-0.002675,0.001881,0.010201,0.007885,-0.000137,-0.049582
2.305,0.003265,-0.005250,0.003056,0.068894,-0.257636,-0.056822,0.266130,0.002879,-0.042386,-0.019373,0.004508,-0.166442,-0.019456,0.218800,-0.017417,-0.011754,0.017047,-0.002657,0.001995,0.009879,0.003725,-0.000240,-0.137538
2.321,0.003265,-0.005365,0.003057,0.068961,-0.257300,-0.056051,0.265860,0.003811,-0.042814,-0.019253,0.004558,-0.166469,-0.019116,0.218563,-0.017077,-0.011378,0.017047,-0.002645,0.002044,0.009731,0.003800,-0.000280,-0.198248
2.338,0.003268,-0.005528,0.003058,0.069068,-0.256813,-0.054876,0.265451,0.005216,-0.043452,-0.019059,0.004641,-0.166515,-0.019116,0.218211,-0.016578,-0.010832,0.017048,-0.002624,0.002117,0.009505,0.003914,-0.000333,-0.256814
2.355,0.003268,-0.005528,0.003058,0.069068,-0.256813,-0.054876,0.265451,0.005216,-0.043452,-0.019059,0.004641,-0.166515,-0.019116,0.218211,-0.016578,-0.010832,0.017048,-0.002624,0.002117,0.009505,0.003914,-0.000333,-0.256814
2.371,0.003271,-0.005630,0.003059,0.069140,-0.256508,-0.054104,0.265183,0.006131,-0.043861,-0.018926,0.004698,-0.166548,-0.019111,0.217987,-0.016262,-0.010492,0.017049,-0.002609,0.002164,0.009357,0.004033,-0.000406,-0.319832
2.388,0.003271,-0.005630,0.003059,0.069140,-0.256508,-0.054104,0.265183,0.006131,-0.043861,-0.018926,0.004698,-0.166548,-0.019111,0.217987,-0.016262,-0.010492,0.017049,-0.002609,0.002164,0.009357,0.004033,-0.000406,-0.319832
2.405,0.003289,-0.005630,0.003067,0.069400,-0.256234,-0.051348,0.264226,0.009373,-0.045280,-0.018432,0.004916,-0.166679,-0.019072,0.217208,-0.015829,-0.010492,0.017057,-0.002549,0.002327,0.008829,0.001876,-0.000441,-0.382504
2.422,0.003326,-0.005656,0.003090,0.069774,-0.255794,-0.047294,0.262809,0.014116,-0.046971,-0.017677,0.005259,-0.166885,-0.018943,0.216113,-0.015196,-0.010488,0.017075,-0.002451,0.002569,0.008068,0.002315,0.000000,-0.542267
2.438,0.003337,-0.005670,0.003098,0.069844,-0.255692,-0.046486,0.262526,0.015060,-0.047129,-0.017517,0.005334,-0.166928,-0.018894,0.215911,-0.015070,-0.010484,0.017081,-0.002430,0.002617,0.007920,0.002600,0.000033,-0.628818
2.455,0.003386,-0.005740,0.003134,0.070088,-0.255296,-0.043608,0.261527,0.018413,-0.047395,-0.016918,0.005614,-0.167079,-0.018661,0.215706,-0.014633,-0.010458,0.017106,-0.002354,0.002786,0.007407,0.003078,0.000095,-0.795594
2.472,0.003406,-0.005768,0.003148,0.070113,-0.255162,-0.042723,0.261227,0.019441,-0.047473,-0.016717,0.005704,-0.167126,-0.018568,0.215642,-0.014501,-0.010458,0.017115,-0.002330,0.002838,0.007256,0.003331,0.000092,-0.886089
2.488,0.003485,-0.005884,0.003205,0.070184,-0.254672,-0.039674,0.260218,0.022970,-0.047470,-0.015967,0.006025,-0.167292,-0.018189,0.215413,-0.014059,-0.010466,0.017152,-0.002247,0.003022,0.007050,0.003837,0.000083,-1.071849
2.505,0.003485,-0.005884,0.003205,0.070184,-0.254672,-0.039674,0.260218,0.022970,-0.047470,-0.015967,0.006025,-0.167292,-0.018189,0.215413,-0.014059,-0.010466,0.017152,-0.002247,0.003022,0.007050,0.003837,0.000083,-1.071849
2.522,0.003514,-0.005928,0.003227,0.070207,-0.254504,-0.038692,0.260159,0.024102,-0.047464,-0.015693,0.006132,-0.167344,-0.018047,0.215335,-0.014007,-0.010471,0.017164,-0.002221,0.003083,0.006983,0.004079,0.000029,-1.172933
2.538,0.003514,-0.005928,0.003227,0.070207,-0.254504,-0.038692,0.260159,0.024102,-0.047464,-0.015693,0.006132,-0.167344,-0.018047,0.215335,-0.014007,-0.010471,0.017164,-0.002221,0.003083,0.006983,0.004079,0.000029,-1.172933
2.555,0.003654,-0.006147,0.003331,0.070250,-0.253722,-0.036888,0.260030,0.025898,-0.047426,-0.014363,0.006627,-0.167352,-0.017358,0.214968,-0.014007,-0.010505,0.017175,-0.002173,0.003363,0.006851,0.004328,0.000026,-1.273443
2.572,0.003892,-0.006482,0.003494,0.070301,-0.252909,-0.034148,0.259834,0.028674,-0.047322,-0.012307,0.006810,-0.167375,-0.016296,0.214426,-0.013973,-0.010591,0.017172,-0.002100,0.003768,0.006652,0.004716,0.000094,-1.407191
2.589,0.003952,-0.006557,0.003533,0.070306,-0.252910,-0.033528,0.259789,0.029317,-0.047282,-0.011840,0.006852,-0.167385,-0.016058,0.214311,-0.013954,-0.010622,0.017169,-0.002083,0.003852,0.006608,0.004846,0.000228,-1.449334
2.605,0.004142,-0.006781,0.003651,0.070325,-0.252917,-0.031644,0.259649,0.031301,-0.047120,-0.010431,0.006981,-0.167428,-0.015355,0.213974,-0.013879,-0.010755,0.017154,-0.002033,0.003981,0.006484,0.005098,0.000517,-1.538808
2.622,0.004204,-0.006852,0.003690,0.070331,-0.252922,-0.031033,0.259598,0.031955,-0.047055,-0.009984,0.007024,-0.167447,-0.015135,0.213870,-0.013849,-0.010810,0.017147,-0.002016,0.003982,0.006447,0.005193,0.000694,-1.583249
2.639,0.004401,-0.006998,0.003827,0.070345,-0.252964,-0.028959,0.259367,0.034211,-0.046825,-0.009433,0.007182,-0.167519,-0.014432,0.213830,-0.013744,-0.011029,0.017115,-0.001962,0.003994,0.006336,0.001248,0.001265,-1.698083
2.655,0.004457,-0.007021,0.003876,0.070351,-0.252994,-0.028220,0.259249,0.035029,-0.046753,-0.009283,0.007244,-0.167548,-0.014202,0.213810,-0.013711,-0.011118,0.017101,-0.001944,0.004000,0.006302,0.001294,0.001702,-1.776979
2.672,0.004457,-0.007021,0.003876,0.070351,-0.252994,-0.028220,0.259249,0.035029,-0.046753,-0.009283,0.007244,-0.167548,-0.014202,0.213810,-0.013711,-0.011118,0.017101,-0.001944,0.004000,0.006302,0.001294,0.001702,-1.776979
2.689,0.004502,-0.007041,0.003925,0.070358,-0.253035,-0.027519,0.259107,0.035817,-0.046694,-0.009183,0.007309,-0.167576,-0.013998,0.213786,-0.013684,-0.011209,0.017086,-0.001929,0.004006,0.006274,0.001363,0.002153,-1.856808
2.705,0.004502,-0.007041,0.003925,0.070358,-0.253035,-0.027519,0.259107,0.035817,-0.046694,-0.009183,0.007309,-0.167576,-0.013998,0.213786,-0.013684,-0.011209,0.017086,-0.001929,0.004006,0.006274,0.001363,0.002153,-1.856808
2.722,0.004764,-0.007177,0.004362,0.070522,-0.253604,-0.025482,0.257348,0.042971,-0.046452,-0.009225,0.007949,-0.167846,-0.012413,0.213484,-0.013523,-0.012100,0.016933,-0.001803,0.004058,0.006113,0.001550,0.003212,-2.010597
2.739,0.004794,-0.007180,0.004428,0.070607,-0.253741,-0.025070,0.256950,0.044168,-0.046546,-0.009531,0.008049,-0.167888,-0.012215,0.213415,-0.013512,-0.012243,0.016899,-0.001783,0.004060,0.006088,0.001620,0.003545,-2.069107
2.756,0.004858,-0.007167,0.004428,0.070862,-0.254065,-0.024102,0.255999,0.046670,-0.046924,-0.010554,0.008238,-0.167919,-0.011884,0.213249,-0.013497,-0.012524,0.016817,-0.001742,0.004052,0.006017,0.001788,0.003955,-2.110441
2.772,0.004933,-0.007119,0.004432,0.071305,-0.254523,-0.022724,0.254667,0.049756,-0.047714,-0.012420,0.008346,-0.167955,-0.011612,0.213018,-0.013503,-0.012826,0.016692,-0.001695,0.004032,0.005895,0.001906,0.004630,-2.217285
2.789,0.005106,-0.006990,0.004446,0.072300,-0.255409,-0.019942,0.252129,0.055267,-0.049687,-0.016610,0.008346,-0.168010,-0.011345,0.212573,-0.013534,-0.013137,0.016427,-0.001619,0.003986,0.005594,0.001916,0.000000,-2.298459
2.806,0.005106,-0.006990,0.004446,0.072300,-0.255409,-0.019942,0.252129,0.055267,-0.049687,-0.016610,0.008346,-0.168010,-0.011345,0.212573,-0.013534,-0.013137,0.016427,-0.001619,0.003986,0.005594,0.001916,0.000000,-2.298459
2.822,0.005191,-0.006939,0.004454,0.072712,-0.255753,-0.018842,0.251177,0.057401,-0.050563,-0.018285,0.008344,-0.168026,-0.011283,0.212403,-0.013545,-0.013137,0.016316,-0.001593,0.003973,0.005454,0.001892,0.000059,0.000000
2.839,0.005191,-0.006939,0.004454,0.072712,-0.255753,-0.018842,0.251177,0.057401,-0.050563,-0.018285,0.008344,-0.168026,-0.011283,0.212403,-0.013545,-0.013137,0.016316,-0.001593,0.003973,0.005454,0.001892,0.000059,0.000000
2.856,0.005635,-0.006692,0.004494,0.074775,-0.257467,-0.013519,0.246654,0.068019,-0.055142,-0.026442,0.008341,-0.168100,-0.011091,0.211597,-0.013622,-0.013137,0.015737,-0.001474,0.003938,0.004708,0.000897,-0.000158,0.000000
2.872,0.005635,-0.006692,0.004494,0.074775,-0.257467,-0.013519,0.246654,0.068019,-0.055142,-0.026442,0.008341,-0.168100,-0.011091,0.211597,-0.013622,-0.013137,0.015737,-0.001474,0.003938,0.004708,0.000897,-0.000158,0.000000
2.889,0.006286,-0.006420,0.004548,0.077219,-0.259441,-0.007749,0.241686,0.080831,-0.060656,-0.035402,0.008270,-0.168203,-0.010912,0.210731,-0.013673,-0.013157,0.014997,-0.001419,0.003921,0.003761,0.000995,0.000019,-0.025147
2.906,0.007557,-0.006048,0.004650,0.081014,-0.262518,-0.000919,0.234592,0.102363,-0.069666,-0.044817,0.008040,-0.168368,-0.010633,0.209828,-0.013632,-0.013216,0.013805,-0.001339,0.003950,0.002174,0.000793,-0.000038,-0.148440
2.923,0.007876,-0.005985,0.004680,0.081808,-0.263199,-0.000524,0.233250,0.107541,-0.071739,-0.044800,0.007970,-0.168394,-0.010633,0.209826,-0.013606,-0.013234,0.013557,-0.001325,0.003971,0.001808,0.000501,0.000029,-0.252109
2.939,0.009039,-0.005799,0.004813,0.084658,-0.265884,-0.000285,0.228612,0.128609,-0.079938,-0.044561,0.007982,-0.168463,-0.010694,0.209803,-0.013555,-0.013314,0.012941,-0.001287,0.004103,0.000409,-0.000348,0.000408,-0.803247
2.956,0.009390,-0.005754,0.004865,0.085519,-0.266802,-0.000214,0.227261,0.135968,-0.082714,-0.044406,0.008004,-0.168475,-0.010737,0.209788,-0.013565,-0.013340,0.012881,-0.001280,0.004164,-0.000048,-0.000838,0.000694,-1.127168
2.973,0.010629,-0.005613,0.005077,0.088517,-0.270252,-0.000031,0.227254,0.163954,-0.093015,-0.043658,0.008121,-0.168488,-0.010937,0.209699,-0.013658,-0.013430,0.012692,-0.001269,0.004423,-0.001720,-0.001987,0.001454,-1.747206
2.989,0.010629,-0.005613,0.005077,0.088517,-0.270252,-0.000031,0.227254,0.163954,-0.093015,-0.043658,0.008121,-0.168488,-0.010937,0.209699,-0.013658,-0.013430,0.012692,-0.001269,0.004423,-0.001720,-0.001987,0.001454,-1.747206
3.006,0.011052,-0.005571,0.005164,0.089535,-0.271534,-0.000016,0.227244,0.174356,-0.096736,-0.043332,0.008178,-0.168481,-0.011026,0.209653,-0.013718,-0.013458,0.012628,-0.001268,0.004527,-0.002316,-0.002685,0.001661,-2.077879
3.023,0.011052,-0.005571,0.005164,0.089535,-0.271534,-0.000016,0.227244,0.174356,-0.096736,-0.043332,0.008178,-0.168481,-0.011026,0.209653,-0.013718,-0.013458,0.012628,-0.001268,0.004527,-0.002316,-0.002685,0.001661,-2.077879
3.039,0.011793,-0.005571,0.005582,0.090473,-0.277427,-0.000016,0.227191,0.222248,-0.113592,-0.041720,0.008472,-0.168413,-0.011457,0.209398,-0.014048,-0.013567,0.012600,-0.001275,0.005024,-0.005007,-0.003362,0.001978,-2.392410
3.056,0.011793,-0.005571,0.005582,0.090473,-0.277427,-0.000016,0.227191,0.222248,-0.113592,-0.041720,0.008472,-0.168413,-0.011457,0.209398,-0.014048,-0.013567,0.012600,-0.001275,0.005024,-0.005007,-0.003362,0.001978,-2.392410
3.073,0.012628,-0.005553,0.006047,0.091610,-0.283618,-0.000016,0.227110,0.272344,-0.119733,-0.039990,0.008472,-0.168313,-0.011915,0.209090,-0.014438,-0.013657,0.012533,-0.001283,0.005540,-0.005986,-0.004080,0.002290,-2.621035
3.090,0.013547,-0.005479,0.006556,0.093040,-0.290028,-0.000016,0.227065,0.282628,-0.123428,-0.039541,0.008472,-0.168187,-0.012391,0.208729,-0.014896,-0.013735,0.012435,-0.001289,0.005675,-0.006661,-0.004925,0.002544,-2.788340
3.106,0.014304,-0.005308,0.006964,0.094535,-0.294769,-0.000016,0.227105,0.291429,-0.126223,-0.039252,0.008489,-0.168056,-0.012754,0.208409,-0.015319,-0.013758,0.012343,-0.001289,0.005739,-0.007176,-0.006525,0.002927,-3.021894
3.123,0.014630,-0.005204,0.007133,0.095267,-0.296629,-0.000016,0.227164,0.295271,-0.126578,-0.039149,0.008500,-0.167992,-0.012899,0.208264,-0.015511,-0.013759,0.012303,-0.001289,0.005754,-0.007384,-0.007287,0.003048,-3.088986
3.140,0.015974,-0.004592,0.007770,0.098700,-0.298627,-0.000016,0.227751,0.310783,-0.127040,-0.038737,0.008550,-0.167708,-0.012951,0.207651,-0.016302,-0.013720,0.012156,-0.001299,0.005738,-0.008157,-0.009643,0.003858,0.008103
3.156,0.015974,-0.004592,0.007770,0.098700,-0.298627,-0.000016,0.227751,0.310783,-0.127040,-0.038737,0.008550,-0.167708,-0.012951,0.207651,-0.016302,-0.013720,0.012156,-0.001299,0.005738,-0.008157,-0.009643,0.003858,0.008103
3.173,0.016337,-0.004385,0.007924,0.099701,-0.299035,-0.000016,0.228001,0.314767,-0.127108,-0.038605,0.008556,-0.167631,-0.012949,0.207485,-0.016503,-0.013700,0.012121,-0.001306,0.005716,-0.008345,-0.010366,0.004197,0.027511
3.190,0.016337,-0.004385,0.007924,0.099701,-0.299035,-0.000016,0.228001,0.314767,-0.127108,-0.038605,0.008556,-0.167631,-0.012949,0.207485,-0.016503,-0.013700,0.012121,-0.001306,0.005716,-0.008345,-0.010366,0.004197,0.027511
3.206,0.018106,-0.003305,0.008016,0.104786,-0.301040,-0.000015,0.229514,0.334044,-0.127299,-0.037882,0.008578,-0.167250,-0.012948,0.206684,-0.017483,-0.013585,0.011950,-0.001349,0.005577,-0.008437,-0.011180,0.000612,0.014024
3.223,0.020018,-0.002044,0.008129,0.110389,-0.303224,-0.000015,0.231464,0.343956,-0.127263,-0.036932,0.008548,-0.167076,-0.012930,0.205847,-0.017483,-0.013450,0.011888,-0.001409,0.005385,-0.008568,-0.011778,0.000967,0.039689
3.240,0.020774,-0.001510,0.008182,0.112646,-0.304117,-0.000017,0.232377,0.347830,-0.127112,-0.036440,0.008499,-0.167015,-0.012915,0.205532,-0.017487,-0.013426,0.011857,-0.001439,0.005287,-0.008641,-0.012298,0.001451,0.114177
3.257,0.022343,-0.000341,0.008321,0.117727,-0.306301,-0.000019,0.235184,0.356683,-0.126217,-0.034885,0.008397,-0.166913,-0.012911,0.204933,-0.017578,-0.013340,0.011832,-0.001501,0.005177,-0.008831,-0.012972,-0.000094,0.094087
3.273,0.023427,0.000532,0.008439,0.121456,-0.308045,-0.000021,0.237762,0.363229,-0.125146,-0.033420,0.008315,-0.166855,-0.012916,0.204551,-0.017687,-0.013264,0.011840,-0.001565,0.005125,-0.009001,-0.013432,-0.000557,0.142211
3.290,0.025098,0.001985,0.008658,0.127536,-0.311150,-0.000023,0.242867,0.374075,-0.122655,-0.030499,0.008170,-0.166784,-0.012934,0.204010,-0.017936,-0.013122,0.011865,-0.001717,0.005055,-0.009329,-0.005495,-0.000493,0.237514
3.307,0.025098,0.001985,0.008658,0.127536,-0.311150,-0.000023,0.242867,0.374075,-0.122655,-0.030499,0.008170,-0.166784,-0.012934,0.204010,-0.017936,-0.013122,0.011865,-0.001717,0.005055,-0.009329,-0.005495,-0.000493,0.237514
